timestamp,open,high,low,close,volume
2025-05-08 15:40:00,440.1400,440.4100,439.8673,440.2100,194303
2025-05-08 15:35:00,441.2500,441.2691,440.1400,440.1900,248570
2025-05-08 15:30:00,442.1400,442.1800,441.0700,441.2100,183963
2025-05-08 15:25:00,442.4300,442.7100,442.0300,442.1200,152738
2025-05-08 15:20:00,442.1900,442.9000,441.9508,442.4293,206687
2025-05-08 15:15:00,441.8110,442.2400,441.6094,442.1900,158628
2025-05-08 15:10:00,441.3800,441.9050,441.2345,441.8300,171532
2025-05-08 15:05:00,442.1750,442.2400,441.2700,441.3800,126880
2025-05-08 15:00:00,442.0800,442.2800,441.5200,442.2200,128811
2025-05-08 14:55:00,442.5900,442.6500,442.0800,442.0800,69020
2025-05-08 14:50:00,442.7900,442.9400,442.4800,442.6650,76604
2025-05-08 14:45:00,443.1400,443.1799,442.7400,442.8300,90911
2025-05-08 14:40:00,443.2300,443.3750,442.9700,443.1800,84027
2025-05-08 14:35:00,442.8348,443.3600,442.8300,443.2300,139633
2025-05-08 14:30:00,442.2632,442.9000,442.2495,442.8183,84024
2025-05-08 14:25:00,442.4800,442.7500,442.2900,442.3300,65256
2025-05-08 14:20:00,442.5300,442.8400,442.2300,442.4600,161271
2025-05-08 14:15:00,442.6250,442.8300,442.4400,442.5450,348271
2025-05-08 14:10:00,442.6350,442.9900,442.3500,442.6550,125491
2025-05-08 14:05:00,442.2100,442.6700,442.0200,442.6007,230747
2025-05-08 14:00:00,442.0400,442.3200,441.9200,442.2000,77786
2025-05-08 13:55:00,442.5000,442.5400,441.8000,442.0000,161628
2025-05-08 13:50:00,442.3000,442.5600,442.0750,442.4950,94188
2025-05-08 13:45:00,442.7500,442.7700,442.2200,442.2805,85258
2025-05-08 13:40:00,443.0500,443.1400,442.5000,442.7000,96069
2025-05-08 13:35:00,443.3250,443.5900,443.0000,443.0700,151184
2025-05-08 13:30:00,443.5400,443.5700,443.1410,443.3400,140454
2025-05-08 13:25:00,443.4200,443.6700,443.2400,443.5350,121384
2025-05-08 13:20:00,442.9700,443.4800,442.6500,443.4285,108290
2025-05-08 13:15:00,442.9700,443.1100,442.7500,442.9600,93038
2025-05-08 13:10:00,442.6737,442.9100,442.5800,442.9100,108401
2025-05-08 13:05:00,442.6400,442.9900,442.5200,442.6400,97710
2025-05-08 13:00:00,443.0700,443.2100,442.5100,442.6357,115356
2025-05-08 12:55:00,443.0650,443.1300,442.9150,443.0620,90227
2025-05-08 12:50:00,442.9100,443.2100,442.7300,443.0755,133687
2025-05-08 12:45:00,443.2400,443.2700,442.7600,442.9500,121312
2025-05-08 12:40:00,442.8100,443.4500,442.7093,443.3100,184201
2025-05-08 12:35:00,442.1700,442.8300,442.1700,442.8300,91827
2025-05-08 12:30:00,442.0600,442.5900,441.8150,442.1700,104445
2025-05-08 12:25:00,442.4650,442.6400,441.9200,441.9922,137788
2025-05-08 12:20:00,442.4100,442.5900,442.2000,442.5000,200055
2025-05-08 12:15:00,442.3500,442.7900,442.2000,442.3750,188524
2025-05-08 12:10:00,442.7000,442.8800,442.1500,442.3500,123778
2025-05-08 12:05:00,442.1000,442.6700,442.1000,442.6700,146885
2025-05-08 12:00:00,441.7400,442.3500,441.7000,442.1400,167933
2025-05-08 11:55:00,442.2000,442.2700,441.6500,441.7850,114506
2025-05-08 11:50:00,442.6400,442.8950,441.8993,442.2150,232486
2025-05-08 11:45:00,443.2500,443.4900,442.5025,442.6450,273996
2025-05-08 11:40:00,441.6500,443.3700,441.6400,443.1965,524171
